time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-1.13388631711,2.23521383451,17.0647862348,0.270033482023,0.110325159431,0.0,-1.42967421454,3.00745476453,4.74717142724,0.197313145176,0.073840830452,0.0,443.2568668578534,446.27929287337514,444.4593415597599,445.04683838529263
2.820000000000002,-1.22183029218,2.4206986122,17.3504143733,0.281700059955,0.114689965712,0.0,-1.50216445808,3.17623822935,4.77297208013,0.18798816438,0.0704649278055,0.0,450.7658698569825,450.4969473084559,450.4287751249476,449.71020887420275
2.880000000000002,-1.31438758513,2.61693933611,17.6390030503,0.292742359606,0.118798984498,0.0,-1.58342892516,3.36591812337,4.84557496304,0.174675416357,0.064195700942,0.0,467.31456538057455,466.82882829181824,467.57585421677715,466.56828594648346
2.940000000000002,-1.41113232312,2.8228847914,17.9257005776,0.303457433268,0.123170520457,0.0,-1.64173753266,3.49964196901,4.7110658635,0.18542849747,0.0861578597868,0.0,397.86395402266885,399.87473029455424,398.3913979234012,399.40822702373833
3.000000000000002,-1.5116359843,3.03744600681,18.2057504722,0.314544318299,0.12837292711,0.0,-1.70880286087,3.65312655547,4.62366102751,0.183456913198,0.0877818933458,0.0,415.4073827534598,415.55658181785185,416.5241249451113,416.38725296112057
3.0600000000000023,-1.61673216771,3.26251869448,18.4840320356,0.325266622137,0.133229401323,0.0,-1.79482801558,3.84998052782,4.65144302664,0.166946056229,0.0615256972065,0.0,457.1017901198883,455.00911441506844,456.4927034526827,455.20278539132465
3.1200000000000023,-1.72690712541,3.49915649019,18.7626815161,0.335428747967,0.13696568222,0.0,-1.87796675194,4.03854668128,4.63618107454,0.17381455568,0.0637217844783,0.0,444.16703692718346,444.34993238288007,442.8718394831954,443.4640460501302
3.1800000000000024,-1.84200812063,3.74693580392,19.0394317434,0.346250251704,0.141467053517,0.0,-1.95907179802,4.22139207826,4.58825557602,0.190974837532,0.0912840683725,0.0,432.2284962161209,434.5499525028957,434.22811320998045,435.6974625990782
3.2400000000000024,-1.96209011054,4.00590605271,19.3134323031,0.35779799864,0.146710107228,0.0,-2.04408799087,4.4116122563,4.54440670866,0.195278653471,0.0781538367503,0.0,436.78070441071293,435.6904779246396,437.59521167574,437.9900873794511
3.3000000000000025,-2.08730846766,4.27631298112,19.5843668279,0.369860710516,0.151978762597,0.0,-2.13025078941,4.60262353814,4.48608640601,0.210603788462,0.10226830542,0.0,431.128564439783,433.1680830086948,434.4198939961968,435.74355286786783
3.3600000000000025,-2.21842293876,4.55982646767,19.8555242976,0.382920186616,0.157891306409,0.0,-2.2407048356,4.84850105009,4.55095090427,0.228941507439,0.0898019550628,0.0,477.6811888983214,476.73695750220975,475.0714098154119,476.5186580872729
3.4200000000000026,-2.35588033161,4.85735641302,20.1280946478,0.397098359159,0.163436761345,0.0,-2.34161442172,5.06991520636,4.53358661136,0.247979705536,0.0972081431147,0.0,453.2548210783178,453.85675999282495,451.3304109774552,452.91880377545084
3.4800000000000026,-2.49990003813,5.16931994662,20.4017371509,0.411509632297,0.169427100684,0.0,-2.45946709855,5.32960834988,4.58609216973,0.216265182676,0.104636879326,0.0,478.10023868632646,478.6738078935563,480.1860511035966,477.82560746403215
3.5400000000000027,-2.65056323641,5.49579168703,20.6754391378,0.42476950955,0.176294191601,0.0,-2.5631234386,5.55337009117,4.53625836957,0.229079163798,0.129084995243,0.0,447.3306873302872,449.3288186959192,447.4017268919485,448.4917645211956
3.6000000000000028,-2.80669716049,5.83383887759,20.9416081651,0.438116445892,0.183826721921,0.0,-2.6418854441,5.71555286077,4.33594529804,0.203963297055,0.117308996114,0.0,396.1441525868347,395.075884280209,395.11995372908774,392.85221743616506
3.660000000000003,-2.96835856339,6.18332400542,21.1990876116,0.450280618813,0.191968300925,0.0,-2.74738303211,5.93439787937,4.2458471991,0.200166251602,0.158376778746,0.0,435.50730463444256,438.9458898388548,436.7971674044735,436.5214277840609
3.720000000000003,-3.13715686444,6.54754606446,21.4541144801,0.462100902995,0.20209506868,0.0,-2.87996064991,6.20656149528,4.25339826152,0.189797186614,0.184062860344,0.0,472.33303364175913,474.33507536164916,473.52736111465236,472.76412102749185
3.780000000000003,-3.31404515641,6.92808976774,21.7091711592,0.473503369071,0.21313805123,0.0,-3.01712570089,6.47833790505,4.24685596471,0.190523757456,0.184023434879,0.0,471.80238449467805,471.830010403614,472.62880752567423,472.71759177090917
3.840000000000003,-3.499123866,7.32453705357,21.9626854259,0.48452323693,0.223992077653,0.0,-3.15292892253,6.73666440663,4.2021939335,0.164196693873,0.173792526952,0.0,462.57581327527475,461.79942318945507,464.54954271534183,462.5105729725551
3.900000000000003,-3.69180833559,7.7350825909,22.2105759278,0.494072098679,0.234248047237,0.0,-3.27058301906,6.94831075446,4.06018556828,0.14643692325,0.164503193814,0.0,430.86342208088575,430.1061163984654,431.4825570995868,430.0048468634226
3.960000000000003,-3.89280110951,8.16054045051,22.4538819612,0.502515161693,0.244642323147,0.0,-3.42984119951,7.23330081597,4.04840229567,0.125717772776,0.186612674231,0.0,478.12575469015627,479.8337128742834,480.3038452328182,478.74605022852666
4.020000000000002,-4.1030951014,8.60226381465,22.6947843663,0.509994993642,0.256026393887,0.0,-3.58069997451,7.49046799498,3.98047685527,0.122470370739,0.195334932573,0.0,463.00817513095564,463.7273981868628,463.2492778495618,463.0072040692297
4.080000000000001,-4.32217952892,9.05857945123,22.9300064005,0.516832149553,0.267861591504,0.0,-3.72287486264,7.71977957411,3.85942933505,0.0856268304264,0.200832088786,0.0,446.4677484743405,446.95394277353813,448.18347041450744,445.188715973877
